"2025-08-21 at 16:17"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2025-08-21	16:23:18	1.94700	1.36552	-1.91645e1	5.14736e1	9.90544e1	5.6004524e-4	1.2379109e-2	1.2151963e1	1.4681853e-1	
2025-08-21	16:23:19	1.84895	1.36534	-1.91662e1	5.14703e1	9.90532e1	5.3191184e-4	1.2377560e-2	1.2160357e1	1.4681945e-1	
2025-08-21	16:23:19	1.87558	1.36747	-1.91481e1	5.14736e1	9.90520e1	5.3954124e-4	1.2394845e-2	1.2161196e1	1.4664882e-1	
2025-08-21	16:23:20	1.82465	1.37294	-1.91013e1	5.14736e1	9.90534e1	5.2493810e-4	1.2440085e-2	1.2155320e1	1.4681925e-1	
2025-08-21	16:23:20	1.67535	1.36922	-1.91329e1	5.14670e1	9.90544e1	4.8208236e-4	1.2409806e-2	1.2160357e1	1.4704693e-1	
2025-08-21	16:23:21	1.56862	1.36595	-1.91607e1	5.14670e1	9.90555e1	4.5144557e-4	1.2382984e-2	1.2150285e1	1.4676064e-1	
2025-08-21	16:23:21	2.00407	1.36436	-1.91742e1	5.14736e1	9.90567e1	5.7643651e-4	1.2369811e-2	1.2153642e1	1.4693111e-1	
2025-08-21	16:23:22	2.20147	1.36345	-1.91822e1	5.14736e1	9.90542e1	6.3306093e-4	1.2362062e-2	1.2162874e1	1.4676155e-1	
2025-08-21	16:23:22	1.80379	1.36233	-1.91912e1	5.14736e1	9.90590e1	5.1897764e-4	1.2353420e-2	1.2162035e1	1.4682939e-1	
2025-08-21	16:23:23	1.85953	1.36965	-1.91293e1	5.14802e1	9.90544e1	5.3495168e-4	1.2412846e-2	1.2168749e1	1.4681853e-1	
2025-08-21	16:23:23	1.81182	1.38032	-1.90388e1	5.14802e1	9.90540e1	5.2124261e-4	1.2500524e-2	1.2147767e1	1.4676175e-1	
2025-08-21	16:23:24	1.61893	1.37565	-1.90783e1	5.14802e1	9.90542e1	4.6586990e-4	1.2462198e-2	1.2162874e1	1.4676155e-1	
2025-08-21	16:23:24	1.93537	1.36976	-1.91285e1	5.14736e1	9.90530e1	5.5670738e-4	1.2413799e-2	1.2161196e1	1.4676249e-1	
2025-08-21	16:23:25	2.16740	1.36775	-1.91456e1	5.14703e1	9.90537e1	6.2328577e-4	1.2397468e-2	1.2163714e1	1.4687621e-1	
2025-08-21	16:23:25	2.07561	1.37079	-1.91199e1	5.14703e1	9.90509e1	5.9694051e-4	1.2422204e-2	1.2162874e1	1.4687825e-1	
2025-08-21	16:23:26	1.75720	1.37468	-1.90865e1	5.14736e1	9.90540e1	5.0556659e-4	1.2454450e-2	1.2147767e1	1.4687603e-1	
2025-08-21	16:23:26	1.53860	1.37421	-1.90905e1	5.14769e1	9.90540e1	4.4280290e-4	1.2450456e-2	1.2152802e1	1.4670456e-1	
2025-08-21	16:23:27	1.50974	1.37445	-1.90885e1	5.14703e1	9.90542e1	4.3451786e-4	1.2452661e-2	1.2158678e1	1.4681870e-1	
2025-08-21	16:23:27	1.84666	1.36597	-1.91605e1	5.14703e1	9.90552e1	5.3125619e-4	1.2383043e-2	1.2149446e1	1.4698932e-1	
2025-08-21	16:23:28	1.90323	1.37016	-1.91251e1	5.14703e1	9.90530e1	5.4746866e-4	1.2417256e-2	1.2150285e1	1.4676249e-1	
2025-08-21	16:23:28	1.45933	1.37375	-1.90943e1	5.14736e1	9.90555e1	4.2003393e-4	1.2446939e-2	1.2163714e1	1.4670345e-1	
2025-08-21	16:23:29	1.42787	1.37170	-1.91116e1	5.14802e1	9.90559e1	4.1097402e-4	1.2429952e-2	1.2157000e1	1.4693165e-1	
2025-08-21	16:23:29	1.68953	1.37342	-1.90973e1	5.14802e1	9.90530e1	4.8613548e-4	1.2443721e-2	1.2154481e1	1.4687678e-1	
2025-08-21	16:23:30	1.69728	1.37305	-1.91000e1	5.14703e1	9.90569e1	4.8840045e-4	1.2441515e-2	1.2157839e1	1.4681668e-1	
2025-08-21	16:23:30	1.77624	1.37664	-1.90697e1	5.14703e1	9.90552e1	5.1105022e-4	1.2470841e-2	1.2151124e1	1.4693222e-1	
2025-08-21	16:23:31	2.21625	1.36983	-1.91280e1	5.14703e1	9.90522e1	6.3729286e-4	1.2414395e-2	1.2153642e1	1.4687733e-1	
2025-08-21	16:23:31	2.01030	1.36652	-1.91559e1	5.14703e1	9.90547e1	5.7822465e-4	1.2387514e-2	1.2167071e1	1.4676117e-1	
2025-08-21	16:23:32	1.39331	1.37383	-1.90936e1	5.14703e1	9.90550e1	4.0107965e-4	1.2447655e-2	1.2166231e1	1.4687528e-1	
2025-08-21	16:23:32	1.39543	1.37401	-1.90922e1	5.14736e1	9.90540e1	4.0167570e-4	1.2448906e-2	1.2156161e1	1.4664733e-1	
2025-08-21	16:23:33	1.63339	1.39421	-1.89216e1	5.14736e1	9.90547e1	4.7004222e-4	1.2614965e-2	1.2154481e1	1.4664678e-1	
2025-08-21	16:23:33	1.42410	1.39859	-1.88849e1	5.14769e1	9.90547e1	4.0990114e-4	1.2650787e-2	1.2158678e1	1.4687547e-1	
2025-08-21	16:23:34	1.51373	1.36888	-1.91359e1	5.14769e1	9.90540e1	4.3565034e-4	1.2406587e-2	1.2162874e1	1.4693313e-1	
2025-08-21	16:23:34	2.33111	1.36666	-1.91551e1	5.14736e1	9.90514e1	6.7019462e-4	1.2388110e-2	1.2154481e1	1.4687788e-1	
2025-08-21	16:23:35	2.07247	1.37398	-1.90925e1	5.14736e1	9.90534e1	5.9604644e-4	1.2448608e-2	1.2163714e1	1.4687640e-1	
2025-08-21	16:23:35	1.60374	1.37323	-1.90990e1	5.14736e1	9.90522e1	4.6151876e-4	1.2442290e-2	1.2151963e1	1.4682020e-1	
2025-08-21	16:23:36	1.97009	1.37093	-1.91185e1	5.14736e1	9.90530e1	5.6666135e-4	1.2423455e-2	1.2163714e1	1.4676249e-1	
2025-08-21	16:23:36	1.89258	1.36572	-1.91628e1	5.14703e1	9.90542e1	5.4442882e-4	1.2380838e-2	1.2157839e1	1.4676155e-1	
2025-08-21	16:23:37	1.90700	1.36675	-1.91537e1	5.14703e1	9.90572e1	5.4860115e-4	1.2389659e-2	1.2151124e1	1.4670215e-1	
2025-08-21	16:23:37	1.85126	1.37143	-1.91140e1	5.14736e1	9.90552e1	5.3256750e-4	1.2427806e-2	1.2162035e1	1.4676082e-1	
2025-08-21	16:23:38	1.73492	1.37208	-1.91086e1	5.14736e1	9.90542e1	4.9918889e-4	1.2433111e-2	1.2157000e1	1.4681870e-1	
2025-08-21	16:23:38	1.76318	1.37480	-1.90856e1	5.14703e1	9.90527e1	5.0729513e-4	1.2455403e-2	1.2167910e1	1.4681982e-1	
2025-08-21	16:23:39	1.77246	1.37287	-1.91018e1	5.14703e1	9.90544e1	5.0997734e-4	1.2439727e-2	1.2165392e1	1.4676136e-1	
2025-08-21	16:23:39	1.74678	1.36771	-1.91458e1	5.14703e1	9.90547e1	5.0258636e-4	1.2397289e-2	1.2152802e1	1.4676117e-1	
2025-08-21	16:23:40	1.56845	1.37057	-1.91215e1	5.14703e1	9.90532e1	4.5138597e-4	1.2420654e-2	1.2162035e1	1.4676229e-1	
2025-08-21	16:23:40	1.81485	1.37403	-1.90920e1	5.14703e1	9.90542e1	5.2213668e-4	1.2449264e-2	1.2155320e1	1.4687584e-1	
2025-08-21	16:23:41	1.96694	1.37344	-1.90971e1	5.14736e1	9.90534e1	5.6576728e-4	1.2444198e-2	1.2162035e1	1.4693350e-1	
2025-08-21	16:23:41	1.80724	1.37202	-1.91093e1	5.14703e1	9.90522e1	5.1993131e-4	1.2432456e-2	1.2159518e1	1.4687733e-1	
2025-08-21	16:23:42	1.88385	1.36693	-1.91526e1	5.14703e1	9.90530e1	5.4192543e-4	1.2390673e-2	1.2154481e1	1.4704804e-1	
2025-08-21	16:23:42	1.96200	1.36779	-1.91456e1	5.14670e1	9.90507e1	5.6433677e-4	1.2397527e-2	1.2177141e1	1.4699263e-1	
2025-08-21	16:23:43	1.75441	1.37537	-1.90806e1	5.14736e1	9.90547e1	5.0479173e-4	1.2460172e-2	1.2158678e1	1.4693259e-1	
2025-08-21	16:23:43	1.76545	1.37442	-1.90883e1	5.14769e1	9.90577e1	5.0795078e-4	1.2452602e-2	1.2159518e1	1.4681612e-1	
2025-08-21	16:23:44	2.04606	1.37150	-1.91133e1	5.14769e1	9.90557e1	5.8847665e-4	1.2428402e-2	1.2167910e1	1.4693183e-1	
2025-08-21	16:23:44	1.84192	1.37280	-1.91026e1	5.14736e1	9.90534e1	5.2988529e-4	1.2438893e-2	1.2152802e1	1.4681925e-1	
2025-08-21	16:23:45	1.78772	1.37049	-1.91222e1	5.14769e1	9.90534e1	5.1432847e-4	1.2419819e-2	1.2151963e1	1.4670493e-1	
2025-08-21	16:23:45	1.80567	1.37140	-1.91149e1	5.14769e1	9.90497e1	5.1945447e-4	1.2426793e-2	1.2160357e1	1.4687918e-1	
2025-08-21	16:23:46	1.69864	1.37000	-1.91264e1	5.14703e1	9.90534e1	4.8875808e-4	1.2415945e-2	1.2155320e1	1.4687640e-1	
2025-08-21	16:23:46	1.58205	1.37207	-1.91090e1	5.14670e1	9.90514e1	4.5526027e-4	1.2432873e-2	1.2155320e1	1.4687788e-1	
2025-08-21	16:23:47	1.77483	1.37578	-1.90775e1	5.14736e1	9.90514e1	5.1063299e-4	1.2463152e-2	1.2158678e1	1.4693499e-1	
2025-08-21	16:23:47	1.94139	1.36919	-1.91334e1	5.14769e1	9.90527e1	5.5843591e-4	1.2408971e-2	1.2155320e1	1.4676266e-1	
2025-08-21	16:23:48	1.64633	1.37585	-1.90767e1	5.14769e1	9.90527e1	4.7373771e-4	1.2463808e-2	1.2156161e1	1.4676266e-1	
2025-08-21	16:23:48	1.83796	1.37772	-1.90606e1	5.14736e1	9.90552e1	5.2875280e-4	1.2479543e-2	1.2167910e1	1.4687511e-1	
2025-08-21	16:23:49	1.89727	1.37211	-1.91083e1	5.14670e1	9.90547e1	5.4579973e-4	1.2433588e-2	1.2151124e1	1.4664678e-1	
2025-08-21	16:23:49	1.84687	1.37137	-1.91145e1	5.14736e1	9.90552e1	5.3131580e-4	1.2427389e-2	1.2158678e1	1.4681797e-1	
2025-08-21	16:23:50	1.88047	1.36861	-1.91380e1	5.14736e1	9.90552e1	5.4097175e-4	1.2404620e-2	1.2167071e1	1.4693222e-1	
2025-08-21	16:23:50	1.78414	1.37218	-1.91079e1	5.14670e1	9.90527e1	5.1331520e-4	1.2433946e-2	1.2154481e1	1.4681982e-1	
2025-08-21	16:23:51	1.87509	1.37422	-1.90903e1	5.14736e1	9.90552e1	5.3942203e-4	1.2450814e-2	1.2151963e1	1.4681797e-1	
2025-08-21	16:23:51	1.94843	1.37079	-1.91196e1	5.14736e1	9.90540e1	5.6046247e-4	1.2422442e-2	1.2150285e1	1.4681888e-1	
2025-08-21	16:23:52	1.97445	1.37218	-1.91079e1	5.14769e1	9.90534e1	5.6791305e-4	1.2433648e-2	1.2156161e1	1.4693350e-1	
2025-08-21	16:23:52	2.09323	1.37179	-1.91113e1	5.14769e1	9.90527e1	6.0200691e-4	1.2430369e-2	1.2157839e1	1.4664827e-1	
2025-08-21	16:23:53	2.11091	1.36928	-1.91324e1	5.14736e1	9.90547e1	6.0707330e-4	1.2410104e-2	1.2153642e1	1.4693259e-1	
2025-08-21	16:23:53	1.85329	1.37433	-1.90897e1	5.14703e1	9.90517e1	5.3316354e-4	1.2451410e-2	1.2152802e1	1.4687770e-1	
2025-08-21	16:23:54	1.92972	1.37258	-1.91046e1	5.14703e1	9.90522e1	5.5509805e-4	1.2437045e-2	1.2159518e1	1.4676303e-1	
2025-08-21	16:23:54	1.94608	1.36973	-1.91284e1	5.14736e1	9.90559e1	5.5980682e-4	1.2413918e-2	1.2159518e1	1.4687454e-1	
2025-08-21	16:23:55	1.96877	1.37170	-1.91119e1	5.14703e1	9.90532e1	5.6630373e-4	1.2429952e-2	1.2162035e1	1.4687658e-1	
2025-08-21	16:23:55	1.93449	1.37477	-1.90858e1	5.14703e1	9.90540e1	5.5646896e-4	1.2455284e-2	1.2157000e1	1.4693313e-1	
2025-08-21	16:23:56	1.86035	1.37854	-1.90537e1	5.14703e1	9.90542e1	5.3519010e-4	1.2486338e-2	1.2152802e1	1.4693295e-1	
2025-08-21	16:23:56	1.84229	1.37184	-1.91109e1	5.14736e1	9.90522e1	5.3000450e-4	1.2430846e-2	1.2172945e1	1.4699153e-1	
2025-08-21	16:23:57	1.66605	1.37294	-1.91015e1	5.14736e1	9.90522e1	4.7940015e-4	1.2439906e-2	1.2157000e1	1.4693445e-1	
2025-08-21	16:23:57	1.65875	1.37337	-1.90976e1	5.14736e1	9.90544e1	4.7731399e-4	1.2443721e-2	1.2161196e1	1.4681853e-1	
2025-08-21	16:23:58	1.86935	1.37198	-1.91096e1	5.14769e1	9.90527e1	5.3775310e-4	1.2431919e-2	1.2154481e1	1.4670549e-1	
2025-08-21	16:23:58	1.85586	1.37671	-1.90694e1	5.14769e1	9.90532e1	5.3387880e-4	1.2470901e-2	1.2162874e1	1.4676229e-1	
2025-08-21	16:23:59	1.75342	1.36953	-1.91302e1	5.14736e1	9.90552e1	5.0449371e-4	1.2412190e-2	1.2173784e1	1.4676082e-1	
2025-08-21	16:23:59	1.81091	1.36958	-1.91298e1	5.14736e1	9.90552e1	5.2100419e-4	1.2412607e-2	1.2151124e1	1.4676082e-1	
2025-08-21	16:24:00	1.84848	1.37602	-1.90751e1	5.14736e1	9.90544e1	5.3179264e-4	1.2465536e-2	1.2154481e1	1.4670419e-1	
2025-08-21	16:24:00	1.82411	1.37367	-1.90953e1	5.14769e1	9.90520e1	5.2475929e-4	1.2445747e-2	1.2159518e1	1.4693462e-1	
2025-08-21	16:24:01	1.55444	1.37410	-1.90917e1	5.14769e1	9.90520e1	4.4733285e-4	1.2449264e-2	1.2155320e1	1.4687751e-1	
2025-08-21	16:24:01	1.60213	1.37268	-1.91037e1	5.14736e1	9.90524e1	4.6104192e-4	1.2437760e-2	1.2155320e1	1.4693426e-1	
2025-08-21	16:24:02	1.67184	1.37145	-1.91142e1	5.14703e1	9.90514e1	4.8106908e-4	1.2427687e-2	1.2157000e1	1.4676358e-1	
2025-08-21	16:24:02	1.68369	1.37760	-1.90620e1	5.14736e1	9.90517e1	4.8446655e-4	1.2478172e-2	1.2164553e1	1.4682055e-1	
2025-08-21	16:24:03	1.46472	1.38345	-1.90124e1	5.14736e1	9.90527e1	4.2158365e-4	1.2526333e-2	1.2155320e1	1.4676266e-1	
2025-08-21	16:24:03	1.27009	1.38359	-1.90109e1	5.14703e1	9.90552e1	3.6567449e-4	1.2527942e-2	1.2167910e1	1.4658918e-1	
2025-08-21	16:24:04	1.60151	1.39312	-1.89309e1	5.14703e1	9.90532e1	4.6086311e-4	1.2605965e-2	1.2157000e1	1.4687658e-1	
2025-08-21	16:24:04	1.86346	1.38401	-1.90076e1	5.14736e1	9.90540e1	5.3608417e-4	1.2531101e-2	1.2153642e1	1.4681888e-1	
2025-08-21	16:24:05	1.72080	1.36109	-1.92023e1	5.14736e1	9.90552e1	4.9513578e-4	1.2342751e-2	1.2153642e1	1.4676082e-1	
2025-08-21	16:24:05	2.17579	1.37248	-1.91054e1	5.14736e1	9.90527e1	6.2566995e-4	1.2436151e-2	1.2159518e1	1.4670549e-1	
2025-08-21	16:24:06	2.08544	1.38168	-1.90275e1	5.14769e1	9.90517e1	5.9974193e-4	1.2511551e-2	1.2150285e1	1.4676342e-1	
2025-08-21	16:24:06	1.89298	1.37382	-1.90941e1	5.14736e1	9.90517e1	5.4454803e-4	1.2447059e-2	1.2162874e1	1.4664900e-1	
2025-08-21	16:24:07	2.29129	1.37254	-1.91049e1	5.14703e1	9.90527e1	6.5881013e-4	1.2436747e-2	1.2162035e1	1.4676266e-1	
2025-08-21	16:24:07	1.86302	1.37503	-1.90835e1	5.14736e1	9.90544e1	5.3596496e-4	1.2457370e-2	1.2160357e1	1.4676136e-1	
2025-08-21	16:24:08	1.97919	1.37073	-1.91204e1	5.14736e1	9.90517e1	5.6928396e-4	1.2421667e-2	1.2158678e1	1.4682055e-1	
2025-08-21	16:24:08	2.32208	1.37059	-1.91219e1	5.14736e1	9.90485e1	6.6757202e-4	1.2420117e-2	1.2156161e1	1.4682297e-1	
2025-08-21	16:24:09	1.94954	1.37278	-1.91031e1	5.14736e1	9.90507e1	5.6076049e-4	1.2438356e-2	1.2158678e1	1.4676414e-1	
2025-08-21	16:24:09	1.63243	1.37387	-1.90936e1	5.14703e1	9.90524e1	4.6974420e-4	1.2447655e-2	1.2154481e1	1.4693426e-1	
2025-08-21	16:24:10	1.92039	1.37411	-1.90913e1	5.14736e1	9.90547e1	5.5241584e-4	1.2449800e-2	1.2152802e1	1.4676117e-1	
2025-08-21	16:24:10	2.27416	1.37411	-1.90918e1	5.14736e1	9.90505e1	6.5386295e-4	1.2449264e-2	1.2158678e1	1.4670716e-1	
2025-08-21	16:24:11	1.93705	1.37864	-1.90529e1	5.14736e1	9.90542e1	5.5718421e-4	1.2486994e-2	1.2159518e1	1.4681870e-1	
2025-08-21	16:24:11	1.72438	1.37761	-1.90619e1	5.14703e1	9.90514e1	4.9614906e-4	1.2478351e-2	1.2149446e1	1.4682075e-1	
2025-08-21	16:24:12	1.76982	1.37708	-1.90661e1	5.14736e1	9.90540e1	5.0920248e-4	1.2474179e-2	1.2154481e1	1.4693313e-1	
2025-08-21	16:24:12	1.87348	1.37691	-1.90676e1	5.14736e1	9.90537e1	5.3894519e-4	1.2472748e-2	1.2157000e1	1.4699041e-1	
2025-08-21	16:24:13	1.56098	1.37434	-1.90896e1	5.14736e1	9.90530e1	4.4924020e-4	1.2451469e-2	1.2153642e1	1.4704804e-1	
2025-08-21	16:24:13	1.52448	1.37100	-1.91179e1	5.14736e1	9.90534e1	4.3874979e-4	1.2424111e-2	1.2153642e1	1.4699060e-1	
2025-08-21	16:24:14	1.97585	1.36888	-1.91361e1	5.14736e1	9.90520e1	5.6833028e-4	1.2406468e-2	1.2150285e1	1.4682037e-1	
2025-08-21	16:24:14	1.79223	1.37629	-1.90728e1	5.14736e1	9.90547e1	5.1563978e-4	1.2467741e-2	1.2159518e1	1.4687547e-1	
2025-08-21	16:24:15	1.90771	1.38198	-1.90248e1	5.14736e1	9.90532e1	5.4877996e-4	1.2514352e-2	1.2152802e1	1.4681945e-1	
2025-08-21	16:24:15	2.13500	1.37678	-1.90686e1	5.14736e1	9.90547e1	6.1398744e-4	1.2471795e-2	1.2162874e1	1.4681834e-1	
2025-08-21	16:24:16	1.91416	1.37335	-1.90979e1	5.14769e1	9.90530e1	5.5062770e-4	1.2443244e-2	1.2155320e1	1.4693388e-1	
2025-08-21	16:24:16	2.15278	1.37361	-1.90957e1	5.14769e1	9.90530e1	6.1905384e-4	1.2445390e-2	1.2159518e1	1.4681964e-1	
2025-08-21	16:24:17	2.02993	1.37598	-1.90757e1	5.14703e1	9.90520e1	5.8382749e-4	1.2465000e-2	1.2158678e1	1.4676321e-1	
2025-08-21	16:24:17	1.90067	1.37844	-1.90547e1	5.14769e1	9.90532e1	5.4675340e-4	1.2485146e-2	1.2157000e1	1.4681945e-1	
2025-08-21	16:24:18	1.93156	1.37615	-1.90738e1	5.14769e1	9.90562e1	5.5563449e-4	1.2466669e-2	1.2156161e1	1.4664567e-1	
2025-08-21	16:24:18	1.65621	1.37940	-1.90462e1	5.14736e1	9.90565e1	4.7659873e-4	1.2493550e-2	1.2162874e1	1.4687417e-1	
2025-08-21	16:24:19	1.58637	1.37936	-1.90469e1	5.14769e1	9.90534e1	4.5651197e-4	1.2492716e-2	1.2152802e1	1.4687640e-1	
2025-08-21	16:24:19	1.61457	1.37414	-1.90911e1	5.14736e1	9.90544e1	4.6461820e-4	1.2450039e-2	1.2155320e1	1.4687566e-1	
2025-08-21	16:24:20	1.86970	1.37257	-1.91044e1	5.14736e1	9.90544e1	5.3787231e-4	1.2437105e-2	1.2172106e1	1.4698987e-1	
2025-08-21	16:24:20	1.76363	1.37282	-1.91023e1	5.14736e1	9.90540e1	5.0741434e-4	1.2439131e-2	1.2157839e1	1.4676175e-1	
2025-08-21	16:24:21	2.06686	1.37197	-1.91097e1	5.14769e1	9.90534e1	5.9443712e-4	1.2431919e-2	1.2155320e1	1.4693350e-1	
2025-08-21	16:24:21	2.21413	1.37535	-1.90811e1	5.14769e1	9.90514e1	6.3663721e-4	1.2459516e-2	1.2152802e1	1.4687788e-1	
2025-08-21	16:24:22	1.81591	1.37758	-1.90617e1	5.14703e1	9.90557e1	5.2243471e-4	1.2478590e-2	1.2162035e1	1.4687473e-1	
2025-08-21	16:24:22	1.54334	1.37594	-1.90759e1	5.14703e1	9.90540e1	4.4417381e-4	1.2464880e-2	1.2176302e1	1.4687603e-1	
2025-08-21	16:24:23	1.58994	1.37589	-1.90766e1	5.14736e1	9.90512e1	4.5752525e-4	1.2464046e-2	1.2160357e1	1.4682095e-1	
2025-08-21	16:24:23	1.85068	1.37410	-1.90916e1	5.14802e1	9.90527e1	5.3238868e-4	1.2449264e-2	1.2155320e1	1.4687695e-1	
2025-08-21	16:24:24	2.13367	1.37050	-1.91223e1	5.14802e1	9.90520e1	6.1357021e-4	1.2419581e-2	1.2157000e1	1.4687751e-1	
2025-08-21	16:24:24	2.19101	1.36958	-1.91301e1	5.14736e1	9.90530e1	6.3002109e-4	1.2412309e-2	1.2156161e1	1.4681964e-1	
2025-08-21	16:24:25	1.93370	1.36955	-1.91304e1	5.14736e1	9.90520e1	5.5623054e-4	1.2411952e-2	1.2155320e1	1.4687751e-1	
2025-08-21	16:24:25	2.00220	1.37483	-1.90855e1	5.14703e1	9.90522e1	5.7590007e-4	1.2455523e-2	1.2162035e1	1.4693445e-1	
2025-08-21	16:24:26	1.99529	1.37531	-1.90815e1	5.14736e1	9.90509e1	5.7387351e-4	1.2459218e-2	1.2161196e1	1.4664957e-1	
2025-08-21	16:24:26	1.89401	1.37092	-1.91186e1	5.14703e1	9.90534e1	5.4484605e-4	1.2423515e-2	1.2157839e1	1.4681925e-1	
2025-08-21	16:24:27	1.84182	1.38015	-1.90400e1	5.14670e1	9.90555e1	5.2988529e-4	1.2499809e-2	1.2151124e1	1.4676064e-1	
2025-08-21	16:24:27	1.88215	1.38261	-1.90193e1	5.14736e1	9.90542e1	5.4144859e-4	1.2519657e-2	1.2176302e1	1.4681870e-1	
2025-08-21	16:24:28	1.91204	1.37963	-1.90443e1	5.14736e1	9.90562e1	5.5003166e-4	1.2495398e-2	1.2158678e1	1.4698857e-1	
2025-08-21	16:24:28	1.76240	1.38155	-1.90284e1	5.14736e1	9.90537e1	5.0705671e-4	1.2510836e-2	1.2148606e1	1.4676194e-1	
2025-08-21	16:24:29	1.65275	1.37942	-1.90465e1	5.14736e1	9.90527e1	4.7558546e-4	1.2493252e-2	1.2157000e1	1.4681982e-1	
2025-08-21	16:24:29	1.74907	1.37690	-1.90678e1	5.14802e1	9.90532e1	5.0324201e-4	1.2472331e-2	1.2154481e1	1.4676229e-1	
2025-08-21	16:24:30	1.87268	1.37959	-1.90451e1	5.14736e1	9.90527e1	5.3870677e-4	1.2494623e-2	1.2157839e1	1.4676266e-1	
2025-08-21	16:24:30	1.82192	1.38278	-1.90179e1	5.14703e1	9.90540e1	5.2416324e-4	1.2521147e-2	1.2155320e1	1.4693313e-1	
2025-08-21	16:24:31	2.08042	1.38019	-1.90399e1	5.14769e1	9.90530e1	5.9831142e-4	1.2499511e-2	1.2154481e1	1.4681964e-1	
2025-08-21	16:24:31	2.07169	1.37688	-1.90680e1	5.14769e1	9.90524e1	5.9580802e-4	1.2472212e-2	1.2157839e1	1.4687714e-1	
2025-08-21	16:24:32	1.82210	1.37651	-1.90709e1	5.14703e1	9.90547e1	5.2422285e-4	1.2469649e-2	1.2171267e1	1.4698967e-1	
2025-08-21	16:24:32	1.87984	1.37603	-1.90749e1	5.14703e1	9.90550e1	5.4079294e-4	1.2465775e-2	1.2167071e1	1.4687528e-1	
2025-08-21	16:24:33	1.99727	1.38141	-1.90294e1	5.14736e1	9.90544e1	5.7446956e-4	1.2509822e-2	1.2166231e1	1.4704693e-1	
2025-08-21	16:24:33	1.91075	1.38316	-1.90143e1	5.14736e1	9.90569e1	5.4967403e-4	1.2524545e-2	1.2154481e1	1.4681668e-1	
2025-08-21	16:24:34	1.96894	1.37595	-1.90755e1	5.14769e1	9.90562e1	5.6636333e-4	1.2465000e-2	1.2156161e1	1.4687437e-1	
2025-08-21	16:24:34	1.93807	1.37498	-1.90841e1	5.14802e1	9.90532e1	5.5748224e-4	1.2456536e-2	1.2156161e1	1.4676229e-1	
2025-08-21	16:24:35	1.52288	1.38668	-1.89853e1	5.14736e1	9.90512e1	4.3827295e-4	1.2552738e-2	1.2156161e1	1.4693517e-1	
2025-08-21	16:24:35	1.63140	1.38451	-1.90035e1	5.14736e1	9.90517e1	4.6944618e-4	1.2534976e-2	1.2154481e1	1.4682055e-1	
2025-08-21	16:24:36	1.95995	1.37643	-1.90718e1	5.14736e1	9.90522e1	5.6374073e-4	1.2468636e-2	1.2158678e1	1.4693445e-1	
2025-08-21	16:24:36	2.20960	1.37951	-1.90456e1	5.14736e1	9.90534e1	6.3538551e-4	1.2494087e-2	1.2151124e1	1.4704766e-1	
2025-08-21	16:24:37	1.73127	1.37991	-1.90424e1	5.14736e1	9.90520e1	4.9811601e-4	1.2497186e-2	1.2160357e1	1.4682037e-1	
2025-08-21	16:24:37	1.84770	1.37951	-1.90455e1	5.14769e1	9.90552e1	5.3155422e-4	1.2494146e-2	1.2157839e1	1.4693222e-1	
2025-08-21	16:24:38	2.42309	1.37553	-1.90791e1	5.14769e1	9.90562e1	6.9659948e-4	1.2461543e-2	1.2154481e1	1.4693148e-1	
2025-08-21	16:24:38	1.86434	1.37324	-1.90989e1	5.14769e1	9.90527e1	5.3632259e-4	1.2442290e-2	1.2156161e1	1.4693408e-1	
2025-08-21	16:24:39	1.69526	1.37564	-1.90780e1	5.14736e1	9.90572e1	4.8780441e-4	1.2462735e-2	1.2177981e1	1.4681649e-1	
2025-08-21	16:24:39	1.95112	1.37703	-1.90664e1	5.14769e1	9.90557e1	5.6123733e-4	1.2473821e-2	1.2163714e1	1.4687473e-1	
2025-08-21	16:24:40	1.93265	1.37462	-1.90870e1	5.14736e1	9.90540e1	5.5593252e-4	1.2453973e-2	1.2160357e1	1.4687603e-1	
2025-08-21	16:24:40	1.75402	1.37407	-1.90916e1	5.14703e1	9.90544e1	5.0467252e-4	1.2449622e-2	1.2158678e1	1.4681853e-1	
2025-08-21	16:24:41	1.79743	1.38011	-1.90406e1	5.14736e1	9.90530e1	5.1712989e-4	1.2498974e-2	1.2153642e1	1.4687678e-1	
2025-08-21	16:24:41	1.90464	1.37921	-1.90483e1	5.14769e1	9.90527e1	5.4788589e-4	1.2491405e-2	1.2151963e1	1.4670549e-1	
2025-08-21	16:24:42	1.85065	1.37752	-1.90626e1	5.14736e1	9.90530e1	5.3238868e-4	1.2477636e-2	1.2161196e1	1.4681964e-1	
2025-08-21	16:24:42	2.05352	1.38116	-1.90315e1	5.14703e1	9.90555e1	5.9062242e-4	1.2507975e-2	1.2151963e1	1.4676064e-1	
2025-08-21	16:24:43	1.95980	1.37913	-1.90486e1	5.14703e1	9.90550e1	5.6374073e-4	1.2491285e-2	1.2171267e1	1.4681816e-1	
